"","sentence_idx","sentence","ground_truth","prediction","correct","Technique","model"
"1487",137,"it is ture.",4,3,"False","Active Prompting_APO10","GPT-3.5"
"1488",138,"However, I firmly believe that students have to learn broad knowledge of many academic subjects.",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1489",139,"But that does not mean that I do not respect and admire the others..",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1490",140,"especially in japan, students must choose their discipline before they enter the universities.",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1491",141,"It was the interpretation of that information that we had to master.",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1492",142,"Not that bungee jumping is something that every young person wants to do but even if he wanted to do",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1493",143,"He would never want his business or company to be stagnant.",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1494",144,"No one knows exactly what will be happening twenty years from now.",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1495",145,"This is clearly seen in the way many young people organize the collection of funds or books to help ",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1496",146,"A student who chooses to study at university has to become well acquainted with different methods of",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1497",147,"The United States is a business country and most of Americans are businessmen.",4,3,"False","Active Prompting_APO10","GPT-3.5"
"1498",148,"Because threr are many facilities.",4,3,"False","Active Prompting_APO10","GPT-3.5"
"1499",149,"It was more fun to explore somewhere new outside the places we knew well.",4,4,"True","Active Prompting_APO10","GPT-3.5"
"1500",150,"Two main reasons why youngsters are more selfish and care less about their families and everyone aro",4,3,"False","Active Prompting_APO10","GPT-3.5"
"1501",1,"if someone is n't know eating is very important for growth bons and brian or general for body it is ",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1502",2,"It is rather than to give them strong medicins tnl them.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1503",3,"It; s ture also teachers are not expet.",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1504",4,"The listening part give usinformation Vulcan which was found on Mars and also there was found a bact",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1505",5,"in the fact the matter that alot of acadmic subject can not be used seperatley.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1506",6,"the Gem cuts, the Stars kines , th Nizecks, the Earths sheakes, and the practeses cinteces .",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1507",7,"For example , ideas some phisician in treatment the same disease different .",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1508",8,"because if you are want know somebody is anything?",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1509",9,"Another reason is the person should have a lot of knowledge in diffrent subjects is to know how to c",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1510",10,"those three factors contribute to the ""loss of interest"" fro; younf",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1511",11,"cost heru mo.",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1512",12,"Next to, can you know what the happend in the world and when you learn fact can you learn your kids ",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1513",13,"Throughts our lives needs talk about our familys.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1514",14,"students can gots the goods marks than they clear the concepts of the evertopics.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1515",15,"The second points is about the evidence, according the the passage the evidence that associates the ",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1516",16,"However the lecture, the scientiests opposite that asteroid is recovered.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1517",17,"Study subjects reltensip betwne another jope and demonstrate andarstanding the career or jope.",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1518",18,"Reasons is pay for them and teach the more than other institute.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1519",19,"the thing i exactly now i never will never stop .",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1520",20,"This priedo not enough to evaluate the student.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1521",21,"A yonger part when you hasn't big problem and older part that slowly increase inside you when you be",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1522",22,"The last one is the proposed limit on menhadenhresting could mean the reduction of huThis propleme i",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1523",23,"So the thinking will be ghanged more than the people who live in that day they will try to but ther ",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1524",24,"The speaks says some drivers always driver with talk on phones.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1525",25,"whlie you will be help each other of work together after gratuation from university.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1526",26,"you have to teach your child since he or she was antel they graw up.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1527",27,"you image the time , that you are deep in television with loud laugh.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1528",28,"if the people do not try to do anythii agree the this tropic sentence.",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1529",29,"They may impove the teolodge and attact to buy by many people for their indenifies.",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1530",30,"And doesn't matter if teh person who takes the riks, has like result all the things he or she has in",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1531",31,"because we are watching movie earn something.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1532",32,"For example , in 2006 world cup form Germany, as many conch wanna term work.",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1533",33,"you have 30 typically an effective response will contain a minimum you will be satisfiy culture expi",1,1,"True","Zero-shot_APO20","GPT-3.5"
"1534",34,"For example, now the earth have some problems to warm atomother.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1535",35,"They aren't corporate of their work eventually.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1536",36,"They don`t have the same p More they often don`t have responsability like work to win money and to l",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1537",37,"Because of he think back to his happen which one is make worst to him and he try to fix that behavio",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1538",38,"When they down to the forest then produced fire.",1,2,"False","Zero-shot_APO20","GPT-3.5"
"1539",39,"Consequently, I agree the statement with regard to three reasons: effecting of view , face to face w",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1540",40,"This casts doubt in the reading passage's assertion that fluoride prevents dental cavities.",2,4,"False","Zero-shot_APO20","GPT-3.5"
"1541",41,"That seems why people live for.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1542",42,"If I have one sujest.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1543",43,"However, Billgate developed people's lives more comfortable than previos circumstance.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1544",44,"I am sure that most of the kid knew that this was not the way their parents teached them, because th",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1545",45,"This because their knowledge may not be worthy for the future, staying in one positon doesn't allow ",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1546",46,"One example the this is the hambuger , when they advertice looks so delicios, and when you tested is",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1547",47,"For example a doctor does not need to know how to construct a building because he doesnt need to kno",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1548",48,"Maybe I can not enjoy in real meaning and I am tired.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1549",49,"The disability of doing the things that desired make olders unhappy.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1550",50,"It is dangerous for the plants and corps and changes rivers too acidic for living fish and other ani",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1551",51,"the school teachers there the one who take the future of youg genaration so we have to give them to ",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1552",52,"It is a pollutiont in the air so sulfur dioxide can effect to breathing problems and various respira",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1553",53,"for example when we talk about speed they must anderstand why it is dengures is beteer than if they ",2,1,"False","Zero-shot_APO20","GPT-3.5"
"1554",54,"He or she can help me in languages, introducing specific beautiful places, what the special food in ",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1555",55,"It is better to have a very good understanding knowledege of many academic because it makes you broa",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1556",56,"Moreover before the oil and gas gone scientist will make new car that go by electricity or by sun li",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1557",57,"More informations how can we get it is the important things.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1558",58,"A person with broad knowlege will help him to renovate.",2,3,"False","Zero-shot_APO20","GPT-3.5"
"1559",59,"In all this specialize parts we need for the development in the future, wommens and mens with a good",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1560",60,"Help others and make we all live in a confortable home.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1561",61,"They have limit to way which have meaning and function like a word.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1562",62,"Because there is wroth visiting space.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1563",63,"So the school try learning the students a bit in every science exist.",2,1,"False","Zero-shot_APO20","GPT-3.5"
"1564",64,"But according a recent investgation showed that older people think staying at home is suit for them.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1565",65,"Second, the high cost of drug testing finally lead the cost of the unit drug cost being higher than ",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1566",66,"I think that the biggest reason is devised environment compared with past.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1567",67,"That means the best perfomance to do the job.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1568",68,"But the practices may work for business that sell products in local.",2,3,"False","Zero-shot_APO20","GPT-3.5"
"1569",69,"In the twenty years, they also can give us the better cars to use less resources-consumed transporta",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1570",70,"However, I want to go to the U.S.A that I can study and life in my dream's contury, I want to have m",2,1,"False","Zero-shot_APO20","GPT-3.5"
"1571",71,"Examples: If the good skill people do some thing wrong ways and they got good respond like thife , r",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1572",72,"from now on, people always get more than two jobs in his or her life, becauce of the compator.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1573",73,"And also no one have a special knowledge without the broad knoeledge, in the other words : "" Person ",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1574",74,"if you want a product you give create a beautiful image around it if you want sell it.",2,2,"True","Zero-shot_APO20","GPT-3.5"
"1575",75,"For an example that my spcific subject is art and I leard the differents sujecta about in a siosen c",2,2,"True","Zero-shot_APO20","GPT-3.5"
