"","conversation_id","ground_truth_move","predicted_move","Technique","exact_match","model"
"2009","6000055_Jia","focus","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2010","6000055_Jia","focus","telling","Self-Consistency_APO20","FALSE","GPT-3.5"
"2011","6000055_Jia","focus","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2012","6000055_Jia","focus","telling","Self-Consistency_APO20","FALSE","GPT-3.5"
"2013","6000055_Jia","telling","telling","Self-Consistency_APO20","TRUE","GPT-3.5"
"2014","6000070_Lakisha","generic","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2015","6000070_Lakisha","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2016","6000070_Lakisha","focus","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2017","6000070_Lakisha","probing","telling","Self-Consistency_APO20","FALSE","GPT-3.5"
"2018","6000070_Lakisha","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2019","6000070_Lakisha","probing","telling","Self-Consistency_APO20","FALSE","GPT-3.5"
"2020","6000070_Lakisha","focus","focus","Self-Consistency_APO20","TRUE","GPT-3.5"
"2021","6000070_Lakisha","focus","focus","Self-Consistency_APO20","TRUE","GPT-3.5"
"2022","6000070_Lakisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-3.5"
"2023","6000070_Lakisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-3.5"
"2024","6000009_Michael","generic","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2025","6000009_Michael","focus","telling","Self-Consistency_APO20","FALSE","GPT-3.5"
"2026","6000009_Michael","generic","generic","Self-Consistency_APO20","TRUE","GPT-3.5"
"2027","6000010_Luca","generic","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2028","6000010_Luca","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2029","6000010_Luca","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2030","6000010_Luca","focus","focus","Self-Consistency_APO20","TRUE","GPT-3.5"
"2031","6000010_Luca","focus","telling","Self-Consistency_APO20","FALSE","GPT-3.5"
"2032","6000010_Luca","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2033","6000010_Luca","focus","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2034","6000010_Luca","focus","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2035","6000010_Luca","focus","focus","Self-Consistency_APO20","TRUE","GPT-3.5"
"2036","6000010_Luca","telling","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2037","6000063_Ronny","generic","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2038","6000063_Ronny","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2039","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2040","6000063_Ronny","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2041","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2042","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2043","6000063_Ronny","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2044","6000063_Ronny","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2045","6000063_Ronny","focus","generic","Self-Consistency_APO20","FALSE","GPT-3.5"
"2046","6000001_Jia","generic","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2047","6000001_Jia","focus","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2048","6000001_Jia","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2049","6000001_Jia","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2050","6000001_Jia","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2051","6000001_Jia","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2052","6000001_Jia","telling","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2053","6000001_Jia","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2054","6000005_Claire","generic","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2055","6000005_Claire","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2056","6000005_Claire","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2057","6000005_Claire","telling","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2058","6000005_Claire","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2059","6000005_Claire","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2060","6000005_Claire","telling","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2061","6000005_Claire","focus","focus","Self-Consistency_APO20","TRUE","GPT-3.5"
"2062","6000005_Claire","focus","generic","Self-Consistency_APO20","FALSE","GPT-3.5"
"2063","6000003_Heidi","generic","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2064","6000003_Heidi","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2065","6000003_Heidi","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2066","6000003_Heidi","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2067","6000003_Heidi","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2068","6000003_Heidi","probing","generic","Self-Consistency_APO20","FALSE","GPT-3.5"
"2069","6000003_Heidi","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2070","6000003_Heidi","focus","generic","Self-Consistency_APO20","FALSE","GPT-3.5"
"2071","6000037_Brenda","probing","probing","Self-Consistency_APO20","TRUE","GPT-3.5"
"2072","6000037_Brenda","focus","focus","Self-Consistency_APO20","TRUE","GPT-3.5"
"2073","6000037_Brenda","telling","telling","Self-Consistency_APO20","TRUE","GPT-3.5"
"2074","6000037_Brenda","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2075","6000037_Brenda","telling","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2076","6000037_Brenda","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2077","6000037_Brenda","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2078","6000037_Brenda","generic","generic","Self-Consistency_APO20","TRUE","GPT-3.5"
"2079","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2080","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2081","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2082","6000043_Stephanie","telling","telling","Self-Consistency_APO20","TRUE","GPT-3.5"
"2083","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2084","6000043_Stephanie","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2085","6000043_Stephanie","generic","generic","Self-Consistency_APO20","TRUE","GPT-3.5"
"2086","6000001_Ayisha","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2087","6000001_Ayisha","focus","probing","Self-Consistency_APO20","FALSE","GPT-3.5"
"2088","6000001_Ayisha","telling","telling","Self-Consistency_APO20","TRUE","GPT-3.5"
"2089","6000001_Ayisha","generic","generic","Self-Consistency_APO20","TRUE","GPT-3.5"
"2090","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2091","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2092","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2093","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2094","6000063_Seth","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2095","6000063_Seth","generic","generic","Self-Consistency_APO20","TRUE","GPT-3.5"
"2096","6000051_Jian","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2097","6000051_Jian","telling","telling","Self-Consistency_APO20","TRUE","GPT-3.5"
"2098","6000051_Jian","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2099","6000051_Jian","probing","focus","Self-Consistency_APO20","FALSE","GPT-3.5"
"2100","6000051_Jian","telling","telling","Self-Consistency_APO20","TRUE","GPT-3.5"
"2101","6000025_Mariana","generic","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2102","6000025_Mariana","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2103","6000025_Mariana","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2104","6000025_Mariana","generic","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2105","6000044_Ayisha","generic","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2106","6000044_Ayisha","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2107","6000044_Ayisha","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2108","6000044_Ayisha","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2109","6000044_Ayisha","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2110","6000044_Ayisha","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2111","6000044_Ayisha","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2112","6000044_Ayisha","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2113","6000044_Ayisha","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2114","6000060_Scott","generic","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2115","6000060_Scott","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2116","6000060_Scott","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2117","6000060_Scott","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2118","6000054_DeAndre","generic","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2119","6000054_DeAndre","generic","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2120","6000054_DeAndre","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2121","6000054_DeAndre","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2122","6000054_DeAndre","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2123","6000057_Cody","generic","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2124","6000057_Cody","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2125","6000057_Cody","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2126","6000025_Luca","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2127","6000025_Luca","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2128","6000025_Luca","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2129","6000025_Luca","probing","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2130","6000025_Luca","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2131","6000025_Luca","generic","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2132","6000025_Luca","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2133","6000025_Luca","telling","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2134","6000025_Luca","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2135","6000037_DeAndre","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2136","6000037_DeAndre","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2137","6000037_DeAndre","generic","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2138","6000056_Seth","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2139","6000056_Seth","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2140","6000056_Seth","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2141","6000056_Seth","generic","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2142","6000056_Seth","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2143","6000056_Seth","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2144","6000056_Seth","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2145","6000056_Seth","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2146","6000069_Lakisha","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2147","6000069_Lakisha","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2148","6000069_Lakisha","generic","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2149","6000069_Lakisha","generic","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2150","6000067_Rishi","generic","generic","Active Prompting_APO20","TRUE","GPT-3.5"
"2151","6000067_Rishi","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2152","6000067_Rishi","generic","generic","Active Prompting_APO20","TRUE","GPT-3.5"
"2153","6000052_Stephanie","generic","generic","Active Prompting_APO20","TRUE","GPT-3.5"
"2154","6000052_Stephanie","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2155","6000052_Stephanie","generic","generic","Active Prompting_APO20","TRUE","GPT-3.5"
"2156","6000055_Jia","generic","generic","Active Prompting_APO20","TRUE","GPT-3.5"
"2157","6000055_Jia","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2158","6000055_Jia","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2159","6000055_Jia","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2160","6000055_Jia","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2161","6000055_Jia","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2162","6000055_Jia","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2163","6000055_Jia","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2164","6000070_Lakisha","generic","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2165","6000070_Lakisha","probing","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2166","6000070_Lakisha","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2167","6000070_Lakisha","probing","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2168","6000070_Lakisha","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2169","6000070_Lakisha","probing","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2170","6000070_Lakisha","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2171","6000070_Lakisha","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2172","6000070_Lakisha","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2173","6000070_Lakisha","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2174","6000009_Michael","generic","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2175","6000009_Michael","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2176","6000009_Michael","generic","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2177","6000010_Luca","generic","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2178","6000010_Luca","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2179","6000010_Luca","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2180","6000010_Luca","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2181","6000010_Luca","focus","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2182","6000010_Luca","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2183","6000010_Luca","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2184","6000010_Luca","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2185","6000010_Luca","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2186","6000010_Luca","telling","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2187","6000063_Ronny","generic","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2188","6000063_Ronny","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2189","6000063_Ronny","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2190","6000063_Ronny","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2191","6000063_Ronny","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2192","6000063_Ronny","probing","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2193","6000063_Ronny","probing","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2194","6000063_Ronny","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2195","6000063_Ronny","focus","generic","Active Prompting_APO20","FALSE","GPT-3.5"
"2196","6000001_Jia","generic","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2197","6000001_Jia","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2198","6000001_Jia","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2199","6000001_Jia","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2200","6000001_Jia","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2201","6000001_Jia","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2202","6000001_Jia","telling","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2203","6000001_Jia","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2204","6000005_Claire","generic","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2205","6000005_Claire","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2206","6000005_Claire","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2207","6000005_Claire","telling","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2208","6000005_Claire","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2209","6000005_Claire","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2210","6000005_Claire","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2211","6000005_Claire","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2212","6000005_Claire","focus","generic","Active Prompting_APO20","FALSE","GPT-3.5"
"2213","6000003_Heidi","generic","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2214","6000003_Heidi","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2215","6000003_Heidi","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2216","6000003_Heidi","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2217","6000003_Heidi","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2218","6000003_Heidi","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2219","6000003_Heidi","probing","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2220","6000003_Heidi","focus","generic","Active Prompting_APO20","FALSE","GPT-3.5"
"2221","6000037_Brenda","probing","probing","Active Prompting_APO20","TRUE","GPT-3.5"
"2222","6000037_Brenda","focus","focus","Active Prompting_APO20","TRUE","GPT-3.5"
"2223","6000037_Brenda","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2224","6000037_Brenda","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2225","6000037_Brenda","telling","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2226","6000037_Brenda","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2227","6000037_Brenda","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2228","6000037_Brenda","generic","generic","Active Prompting_APO20","TRUE","GPT-3.5"
"2229","6000043_Stephanie","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2230","6000043_Stephanie","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2231","6000043_Stephanie","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2232","6000043_Stephanie","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2233","6000043_Stephanie","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2234","6000043_Stephanie","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2235","6000043_Stephanie","generic","generic","Active Prompting_APO20","TRUE","GPT-3.5"
"2236","6000001_Ayisha","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2237","6000001_Ayisha","focus","probing","Active Prompting_APO20","FALSE","GPT-3.5"
"2238","6000001_Ayisha","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2239","6000001_Ayisha","generic","generic","Active Prompting_APO20","TRUE","GPT-3.5"
"2240","6000063_Seth","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2241","6000063_Seth","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2242","6000063_Seth","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2243","6000063_Seth","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2244","6000063_Seth","probing","telling","Active Prompting_APO20","FALSE","GPT-3.5"
"2245","6000063_Seth","generic","generic","Active Prompting_APO20","TRUE","GPT-3.5"
"2246","6000051_Jian","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2247","6000051_Jian","telling","telling","Active Prompting_APO20","TRUE","GPT-3.5"
"2248","6000051_Jian","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
"2249","6000051_Jian","probing","focus","Active Prompting_APO20","FALSE","GPT-3.5"
